station_id,name,physical_configuration,lat,lon,altitude,address,post_code,capacity,is_charging_station,rental_methods,groups,obcn,short_name,nearby_distance,_ride_code_support,cross_street
543,139 - CASA ROSADA,SMARTLITMAPFRAME,-34.60748033900249,-58.366741024467466,0.0,Av. Alicia Moreau de Justo 861,C1107,16,False,"['KEY', 'TRANSITCARD', 'PHONE']",['PUERTO MADERO'],,,1000.0,True,
544,078 - TEATRO COLÓN,SMARTLITMAPFRAME,-34.600598,-58.382360999999996,0.0,Cerrito 698,C1010,23,False,"['KEY', 'TRANSITCARD', 'PHONE']",['SAN NICOLAS'],,,1000.0,True,
545,141 - DEL BARCO CENTENERA,SMARTLITMAPFRAME,-34.62780084937208,-58.440321152114855,0.0,Del Barco Centenera 741,C1424,20,False,"['KEY', 'TRANSITCARD', 'PHONE']",['CABALLITO'],,,999.0,True,
546,143 - COMUNA 7,SMARTLITMAPFRAME,-34.6313039,-58.44176059999998,0.0,Emilio Mitre 860,C1424,16,False,"['KEY', 'TRANSITCARD', 'PHONE']",['PARQUE CHACABUCO'],,,1000.0,True,
547,023 - ALMAGRO,SMARTLITMAPFRAME,-34.620169,-58.422096999999994,0.0,México 4000,C1216,20,False,"['KEY', 'TRANSITCARD', 'PHONE']",['ALMAGRO'],,,1000.0,True,
548,051 - PLAZA SUDAMERICA,SMARTLITMAPFRAME,-34.687767,-58.475178,0.0,Av. Piedrabuena 4901,C1439,20,False,"['KEY', 'TRANSITCARD', 'PHONE']",['VILLA RIACHUELO'],,,999.0,True,
549,095 - EMILIO CASTRO,SMARTLITMAPFRAME,-34.649701,-58.51078,0.0,Av. Emilio Castro 6301,C1440,16,False,"['KEY', 'TRANSITCARD', 'PHONE']",['LINIERS'],,,1000.0,True,
550,154 - LINIERS,SMARTLITMAPFRAME,-34.634808,-58.527098,0.0,Av. Juan Bautista Justo 9710,C1408,20,False,"['KEY', 'TRANSITCARD', 'PHONE']",['LINIERS'],,,1000.0,True,
551,157 - LEGUIZAMON,SMARTLITMAPFRAME,-34.644804,-58.518867,0.0,Martiniano Leguizamón 599,C1408,20,False,"['KEY', 'TRANSITCARD', 'PHONE']",['LINIERS'],,,1000.0,True,
552,209 - DEVOTO,SMARTLITMAPFRAME,-34.6028514,-58.5126086,0.0,Ricardo Gutierrez 4224,,24,False,"['KEY', 'TRANSITCARD', 'PHONE']",['VILLA DEVOTO'],,,1000.0,True,
553,210 - JOSE LEON CABEZON,SMARTLITMAPFRAME,-34.5801918,-58.50094170000001,0.0,José León Cabezón 2516,,16,False,"['KEY', 'TRANSITCARD', 'PHONE']",['VILLA PUYRREDON'],,,999.0,True,
554,211 - BLANCO ENCALADA,SMARTLITMAPFRAME,-34.5698528,-58.4767434,0.0,Blanco Encalada 4118,C1430,16,False,"['KEY', 'TRANSITCARD', 'PHONE']",['VILLA URQUIZA'],,,999.0,True,
556,230 - AREVALO,SMARTLITMAPFRAME,-34.583613,-58.443602000000006,0.0,Arévalo 1408,C1414,32,False,"['KEY', 'TRANSITCARD', 'PHONE']",['PALERMO'],,,1000.0,True,
